1	Bill O'Reilly	Caution, you are about to enter the No Spin Zone, THE FACTOR begins right now.	0
2	Bill O'Reilly	Hi, I am Bill O'Reilly.	0
3	Bill O'Reilly	Thanks for watching us tonight.	0
4	Bill O'Reilly	As you may know, my interview with President Trump making headlines all over the world.	0
5	Bill O'Reilly	And tonight, we will show you what you did not see in the Super Bowl pregame show.	0
6	Bill O'Reilly	Here is what happened.	0
7	Bill O'Reilly	We interviewed the President on Friday afternoon, at the White House.	0
8	Bill O'Reilly	The interview ran about 40 minutes.	0
9	Bill O'Reilly	Ten of which were used by FOX Sports.	0
10	Bill O'Reilly	So, that leaves us with half an hour.	0
11	Bill O'Reilly	To show you tonight and tomorrow.	0
12	Bill O'Reilly	The headlines out of the Super Bowl interview where Mr. Trump comments on the Russian and Putin and the anti-ObamaCare roll-up.	0
13	Bill O'Reilly	It's interesting to watch our two competing cable news stations, which hate, hate Mr. Trump to an unhealthy degree.	0
14	Bill O'Reilly	Try to analyze what the President told me.	0
15	Bill O'Reilly	I thought Donald Trump was straightforward and honest in that interview, whether you like his answers or not.	0
16	Bill O'Reilly	But the Trump haters were trying desperately to find something with which to hammer the President.	0
17	Bill O'Reilly	Also apparently the Putin administration in Moscow demanding that I, your humble correspondent, apologized for saying old blood is a killer.	0
18	Bill O'Reilly	So, I am working on that apology, but it may take a little time.	0
19	Bill O'Reilly	Might want to check in with me around 2023.	0
20	Bill O'Reilly	In a conference call with reporters, Putin's press guy said this.	0
21	SYSTEM	[Begin Video Clip]	0
22	SYSTEM	[Via Translator]	0
23	Bill O'Reilly	We think words like that coming from the FOX correspondent are unacceptable, offensive, and to be honest, we would prefer to get an apology to the President coming from such a respected company.	0
24	SYSTEM	[End Video Clip]	0
25	Bill O'Reilly	Anyway, tonight, we have a number of subjects that we presented to President Trump.	0
26	Bill O'Reilly	Here they are.	0
27	SYSTEM	[Begin Video Clip]	0
28	Bill O'Reilly	Let's talk about Iran, your assessment, do you think we are on a collision course we being the United States with that country?	0
29	Donald Trump	I think it was the worst deal I've ever seen negotiated.	0
30	Donald Trump	I think it was deal that should have never been negotiated.	0
31	Bill O'Reilly	The nuclear deal?	0
32	Donald Trump	Absolutely.	0
33	Donald Trump	The deal that was made by the Obama administration, I think it's a shame that we've had a deal like that and that we had to sign a deal like that and there was no reason to do it.	0
34	Donald Trump	And if you're going to do it have a good deal.	0
35	Donald Trump	Secretary Kerry who was negotiating it never once left the table.	0
36	Donald Trump	We have the worst of everything.	0
37	Donald Trump	We've already given them billions and billions, probably hundred $50 billion.	0
38	Donald Trump	We gave them $1.7 billion in cash, which is unheard of.	1
39	Donald Trump	And we put the money out.	0
40	Donald Trump	And we have really nothing to show for it.	0
41	Bill O'Reilly	Possibly you'll tear it up?	0
42	Donald Trump	We will see what happens.	0
43	Donald Trump	And we'll going to see what happens.	0
44	Donald Trump	I can say this, they had total disregard for our country.	0
45	Donald Trump	They are the number one terrorist state, they're sending money all over the place and weapons, and can't do that.	0
46	Bill O'Reilly	Sanctions, that's how you're going to start with them?	0
47	Donald Trump	Just started.	0
48	Bill O'Reilly	But you're going to move in a carrier, right?	0
49	Donald Trump	Well, we're just started with sanctions.	0
50	Donald Trump	I never talked about military moves.	0
51	Donald Trump	I always criticize President Obama with having an announcement that they're going into Mosul, they're going to some place.	0
52	Donald Trump	And they give the name, the date, the time.	0
53	Donald Trump	I don't believe in that.	0
54	Donald Trump	We will -- let's see what happens.	0
55	Donald Trump	But I don't like to talk about what we do militarily.	0
56	Bill O'Reilly	So, you're not real bullish on Iran at this point.	0
57	Donald Trump	No, I'm not bullish.	0
58	Donald Trump	It's like they're emboldened.	0
59	Donald Trump	They follow our planes, they circle our ships with their little boats, and they scream things at us.	0
60	Donald Trump	It is what happened -- it's not good.	0
61	Donald Trump	You would thought what the deal they made, which was a great deal for them and a horrible deal for us, that they would have had a warmth toward our country, and it's exactly the opposite.	0
62	Donald Trump	They lost respect because they can't believe anybody could be so stupid as to make a deal like that.	0
63	Bill O'Reilly	Let's talk about Mexico.	0
64	Bill O'Reilly	There was a report that you talk to President Nieto, and you told him that this was the report.	0
65	Bill O'Reilly	I want to know if it's true or not.	0
66	Bill O'Reilly	That if his arm he couldn't handle the drug cartels, that U.S. army soldiers would.	0
67	Bill O'Reilly	Did you say that?	0
68	Donald Trump	We have to do something about the cartels, I did talk to him about it.	0
69	Donald Trump	I want to help him with it.	0
70	Donald Trump	I think he is a very good man.	0
71	Donald Trump	We have a very good relationship, as you probably know.	0
72	Donald Trump	We will going to have a wall, we will going to have a border.	0
