1	Donald Trump	Well, thank you very much, everybody.	0
2	Donald Trump	Appreciate it.	0
3	Donald Trump	We've had a very amazing two-day period in Brussels.	0
4	Donald Trump	And we really accomplished a lot, with respect to NATO.	0
5	Donald Trump	For years, Presidents have been coming to these meetings and talked about the expense -- the tremendous expense for the United States.	0
6	Donald Trump	And tremendous progress has been made; everyone has agreed to substantially up their commitment.	0
7	Donald Trump	They're going to up it at levels that they've never thought of before.	0
8	Donald Trump	Prior to last year, where I attended my first meeting, it was going down -- the amount of money being spent by countries was going down and down very substantially.	1
9	Donald Trump	And now, it's going up very substantially.	1
10	Donald Trump	And commitments were made.	0
11	Donald Trump	Only 5 of 29 countries were making their commitment.	0
12	Donald Trump	And that's now changed.	0
13	Donald Trump	The commitment was at 2 percent.	0
14	Donald Trump	Ultimately, that'll be going up quite a bit higher than that.	0
15	Donald Trump	So we are -- we made a tremendous amount of progress today.	0
16	Donald Trump	It's been about, at a minimum, they estimate -- and they're going to be giving you exact numbers -- but since last year, they've raise an additional $33 billion that's been put up by the various countries, not including the United States.	0
17	Donald Trump	And the United States' commitment to NATO is very strong, remains very strong, but primarily because everyone -- the spirit they have, the amount of money they're willing to spend, the additional money that they will be putting up has been really, really amazing to see it.	0
18	Donald Trump	To see the level of spirit in that room is incredible.	0
19	Donald Trump	And I hope that we're going to be able to get along with Russia.	0
20	Donald Trump	I think that we probably will be able to.	0
21	Donald Trump	The people in the room think so, but they nevertheless -- they really stepped up their commitment, and stepped it up like they never have before. So took in an addition $33	0
22	SYSTEM	[billion]	0
23	Donald Trump	. The number could actually be higher than $40	0
24	SYSTEM	[billion]	0
25	Donald Trump	when they give you the final number.	0
26	Donald Trump	The Secretary General, Stoltenberg, will be giving those numbers sometime today, probably in his concluding press statement.	0
27	Donald Trump	But we are doing numbers like they've never done before or ever seen before.	0
28	Donald Trump	And you'll be seeing that, and I guess you'll be hearing that a little bit later.	0
29	Donald Trump	Okay.	0
30	Donald Trump	We have our Secretary of State, as you know, and we have -- John is here.	0
31	Donald Trump	So if you have any questions for the three of us.	0
32	Donald Trump	Mike Pompeo just got back from a third trip, as you know, to North Korea.	0
33	Donald Trump	He's become a true expert on the trips to North Korea -- the best way to get there, the best way to get out.	0
34	Donald Trump	And he gets along very well.	0
35	Donald Trump	And he's doing a great job over there.	0
36	Donald Trump	Yes, ma'am.	0
37	Question	I have a question.	0
38	Donald Trump	Yes.	0
39	Tara McKelvey	Mr. President, I'm Tara McKelvey with the BBC.	0
40	Tara McKelvey	Can you tell us whether or not you warned people that the U.S. would pull out of NATO if they weren't meeting their spending goals?	0
41	Donald Trump	I told people that I'd be very unhappy if they didn't up their commitments very substantially, because the United States has been paying a tremendous amount, probably 90 percent of the cost of NATO.	0
42	Donald Trump	And now, people are going to start and countries are going to start upping their commitments.	0
43	Donald Trump	So I let them know yesterday, actually.	0
44	Donald Trump	I was surprised that you didn't pick it up; it took until today.	0
45	Donald Trump	But yesterday, I let them know that I was extremely unhappy with what was happening, and they have substantially upped their commitment, yeah.	0
46	Donald Trump	And now we're very happy and have a very, very powerful, very, very strong NATO, much stronger than it was two days ago.	0
47	Donald Trump	Yes, ma'am.	0
48	Question	Hi, President Trump.	0
49	Donald Trump	Yes, hi.	0
50	Donald Trump	How are you?	0
51	Question	I'm the White House Correspondent for PBS --	0
52	Donald Trump	I know.	0
53	Donald Trump	You're very famous on television.	0
54	Question	I have a question, again, about -- did you ever, at any point, say that the U.S., though, might stop engaging with NATO?	0
55	Question	And do you think that your rhetoric helps NATO cohesion, or are you worried that people might think that U.S. might not be as committed to NATO?	0
56	Question	There are a lot of people who say they were worried and stressed by what you did yesterday.	0
57	Donald Trump	Well, they were probably worried because the United States was not being treated fairly, but now we are, because the commitment has been upped so much.	0
58	Donald Trump	So now they are.	0
59	Donald Trump	And I was very firm yesterday.	0
60	Donald Trump	You have to understand, I know a lot of the people in the room.	0
61	Donald Trump	I was here last year.	0
62	Donald Trump	I let them know last year -- in a less firm manner, but pretty firm -- and they raised an additional $33 billion, I think going to $40 billion.	0
63	Donald Trump	But it's $33 billion as of today.	0
64	Donald Trump	And then today and yesterday, I was probably a little bit more firm.	0
65	Donald Trump	But I believe in NATO.	0
66	Donald Trump	I think NATO is a very important -- probably the greatest ever done.	0
67	Donald Trump	But the United States was paying for anywhere from 70 to 90 percent of it, depending on the way you calculate.	1
68	Donald Trump	That's not fair to the United States.	0
69	Donald Trump	In addition to that, as you know, we're in negotiations with the EU, and we're going to be meeting with them next week.	0
70	Donald Trump	We've been treated very unfairly on trade.	0
71	Donald Trump	Our farmers have been shut out of the European Union.	0
72	Donald Trump	Now, you could say they're different, but basically, to a large extent, they're the same countries.	0
73	Donald Trump	So I think we're going to be ultimately treated fairly on trade.	0
74	Donald Trump	We'll see what happens, but I can tell you that NATO now is really a fine-tuned machine.	0
75	Donald Trump	People are paying money that they never paid before.	0
76	Donald Trump	They're happy to do it.	0
77	Donald Trump	And the United States is being treated much more fairly.	0
78	Donald Trump	Yes, sir.	0
79	Ryan Chilcote	President Trump, Ryan Chilcote, PBS NewsHour.	0
80	Ryan Chilcote	Did you win concessions in your meetings and discussions with the German Chancellor when it comes to German defense spending and also with this issue of purchasing energy from Russia?	0
81	Ryan Chilcote	And secondly, what would you say to your critics that say by creating this scene here at NATO you're only enabling President Putin and Russia to further disturb things in Ukraine and Georgia?	0
82	Donald Trump	Well, if you consider putting up tremendously -- you know, the additional funds at a level that nobody has ever seen before, I don't think that's helping Russia.	0
83	Donald Trump	I think that NATO is much stronger now than it was two days ago.	0
84	Donald Trump	I think that NATO was not doing what they were supposed to be doing -- a lot of the countries.	0
85	Donald Trump	And we were doing much more than we should have been doing.	0
86	Donald Trump	Frankly, we were carrying too much of a burden.	0
87	Donald Trump	That's why we call it "burden-sharing."	0
88	Donald Trump	I was using the term a lot today.	0
89	Donald Trump	Burden-sharing.	0
